_id,date,oh_region,icu_current_covid,icu_current_covid_vented,hospitalizations,icu_crci_total,icu_crci_total_vented,icu_former_covid,icu_former_covid_vented
30737,2021-04-12T00:00:00,CENTRAL,152,100,577,163,110,11,10
30738,2021-04-13T00:00:00,CENTRAL,148,101,616,159,110,11,9
30739,2021-04-14T00:00:00,CENTRAL,146,102,641,157,112,11,10
30740,2021-04-15T00:00:00,CENTRAL,157,106,674,167,114,10,8
30741,2021-04-16T00:00:00,CENTRAL,169,105,692,180,114,11,9
30742,2021-04-17T00:00:00,CENTRAL,165,102,732,176,110,11,8
30743,2021-04-18T00:00:00,CENTRAL,167,95,754,177,103,10,8
30744,2021-04-19T00:00:00,CENTRAL,167,105,724,177,112,10,7
30745,2021-04-20T00:00:00,CENTRAL,166,111,742,176,119,10,8
30746,2021-04-21T00:00:00,CENTRAL,171,113,737,182,121,11,8
30747,2021-04-22T00:00:00,CENTRAL,166,106,684,178,115,12,9
30748,2021-04-23T00:00:00,CENTRAL,164,110,661,176,118,12,8
30749,2021-04-24T00:00:00,CENTRAL,164,106,680,175,114,11,8
30750,2021-04-25T00:00:00,CENTRAL,165,105,677,178,115,13,10
30751,2021-04-26T00:00:00,CENTRAL,158,94,653,170,103,12,9
30752,2021-04-27T00:00:00,CENTRAL,157,101,610,168,109,11,8
30753,2021-04-28T00:00:00,CENTRAL,157,103,575,168,113,11,10
30754,2021-04-29T00:00:00,CENTRAL,152,104,545,162,111,10,7
30755,2021-04-30T00:00:00,CENTRAL,154,101,538,163,109,9,8
30756,2021-05-01T00:00:00,CENTRAL,154,97,568,164,104,10,7
30757,2021-05-02T00:00:00,CENTRAL,153,99,562,161,103,8,4
30758,2021-05-03T00:00:00,CENTRAL,152,98,540,160,101,8,3
30759,2021-05-04T00:00:00,CENTRAL,149,99,497,158,105,9,6
30760,2021-05-05T00:00:00,CENTRAL,151,93,484,159,96,8,3
30761,2021-05-06T00:00:00,CENTRAL,141,93,451,149,96,8,3
30762,2021-05-07T00:00:00,CENTRAL,137,87,433,145,93,8,6
30763,2021-05-08T00:00:00,CENTRAL,136,91,455,142,96,6,5
30764,2021-05-09T00:00:00,CENTRAL,137,91,446,142,95,5,4
30765,2021-05-10T00:00:00,CENTRAL,134,96,394,141,101,7,5
30766,2021-05-11T00:00:00,CENTRAL,132,94,403,138,99,6,5
30767,2021-05-12T00:00:00,CENTRAL,136,94,403,142,99,6,5
30768,2021-05-13T00:00:00,CENTRAL,135,94,384,141,98,6,4
30769,2021-05-14T00:00:00,CENTRAL,138,97,386,145,101,7,4
30770,2021-05-15T00:00:00,CENTRAL,134,96,402,141,100,7,4
30771,2021-05-16T00:00:00,CENTRAL,137,100,403,144,104,7,4
30772,2021-05-17T00:00:00,CENTRAL,144,99,399,150,103,6,4
30773,2021-05-18T00:00:00,CENTRAL,131,89,378,138,93,7,4
30774,2021-05-19T00:00:00,CENTRAL,131,93,372,139,97,8,4
30775,2021-05-20T00:00:00,CENTRAL,131,97,348,138,101,7,4
30776,2021-05-21T00:00:00,CENTRAL,128,90,326,135,96,7,6
30777,2021-05-22T00:00:00,CENTRAL,123,87,317,132,92,9,5
30778,2021-05-23T00:00:00,CENTRAL,127,90,325,135,95,8,5
30779,2021-05-24T00:00:00,CENTRAL,127,90,339,133,95,6,5
30780,2021-05-25T00:00:00,CENTRAL,121,85,315,126,90,5,5
30781,2021-05-26T00:00:00,CENTRAL,124,85,301,130,91,6,6
30782,2021-05-27T00:00:00,CENTRAL,122,84,273,126,88,4,4
30783,2021-05-28T00:00:00,CENTRAL,117,84,243,123,88,6,4
30784,2021-05-29T00:00:00,CENTRAL,111,79,226,119,84,8,5
30785,2021-05-30T00:00:00,CENTRAL,108,73,218,117,78,9,5
30786,2021-05-31T00:00:00,CENTRAL,103,71,207,112,75,9,4
30787,2021-06-01T00:00:00,CENTRAL,101,69,199,111,74,10,5
30788,2021-06-02T00:00:00,CENTRAL,99,69,182,110,73,11,4
30789,2021-06-03T00:00:00,CENTRAL,87,65,167,97,68,10,3
30790,2021-06-04T00:00:00,CENTRAL,88,61,160,98,67,10,6
30791,2021-06-05T00:00:00,CENTRAL,86,59,156,98,63,12,4
30792,2021-06-06T00:00:00,CENTRAL,85,59,157,95,63,10,4
30793,2021-06-07T00:00:00,CENTRAL,80,47,143,89,51,9,4
30794,2021-06-08T00:00:00,CENTRAL,84,61,135,93,66,9,5
30795,2021-06-09T00:00:00,CENTRAL,82,61,131,91,66,9,5
30796,2021-06-10T00:00:00,CENTRAL,82,65,122,89,70,7,5
30797,2021-06-11T00:00:00,CENTRAL,82,58,108,90,62,8,4
30798,2021-06-12T00:00:00,CENTRAL,80,58,113,88,62,8,4
30799,2021-06-13T00:00:00,CENTRAL,75,54,105,83,58,8,4
30800,2021-06-14T00:00:00,CENTRAL,71,50,98,79,53,8,3
30801,2021-06-15T00:00:00,CENTRAL,66,48,94,76,52,10,4
30802,2021-06-16T00:00:00,CENTRAL,63,50,79,73,57,10,7
30803,2021-06-17T00:00:00,CENTRAL,59,46,63,68,50,9,4
30804,2021-06-18T00:00:00,CENTRAL,51,43,60,61,47,10,4
30805,2021-06-19T00:00:00,CENTRAL,49,37,61,59,42,10,5
30806,2021-06-20T00:00:00,CENTRAL,49,34,68,58,39,9,5
30807,2021-06-21T00:00:00,CENTRAL,49,32,55,58,38,9,6
30808,2021-06-22T00:00:00,CENTRAL,47,32,54,57,37,10,5
30809,2021-06-23T00:00:00,CENTRAL,44,33,50,53,37,9,4
30810,2021-06-24T00:00:00,CENTRAL,40,29,43,48,34,8,5
30811,2021-06-25T00:00:00,CENTRAL,36,27,42,47,33,11,6
30812,2021-06-26T00:00:00,CENTRAL,39,32,47,50,38,11,6
30813,2021-06-27T00:00:00,CENTRAL,37,30,41,49,38,12,8
30814,2021-06-28T00:00:00,CENTRAL,37,30,40,46,37,9,7
30815,2021-06-29T00:00:00,CENTRAL,37,30,35,47,37,10,7
30816,2021-06-30T00:00:00,CENTRAL,36,26,33,47,33,11,7
30817,2021-07-01T00:00:00,CENTRAL,34,21,32,46,29,12,8
30818,2021-07-02T00:00:00,CENTRAL,31,21,28,43,27,12,6
30819,2021-07-03T00:00:00,CENTRAL,29,19,28,42,26,13,7
30820,2021-07-04T00:00:00,CENTRAL,26,19,30,38,25,12,6
30821,2021-07-05T00:00:00,CENTRAL,21,16,30,34,25,13,9
30822,2021-07-06T00:00:00,CENTRAL,21,16,32,36,26,15,10
30823,2021-07-07T00:00:00,CENTRAL,20,13,35,34,21,14,8
30824,2021-07-08T00:00:00,CENTRAL,21,13,33,34,21,13,8
30825,2021-07-09T00:00:00,CENTRAL,20,11,31,33,19,13,8
30826,2021-07-10T00:00:00,CENTRAL,22,12,34,35,19,13,7
30827,2021-07-11T00:00:00,CENTRAL,22,12,36,36,19,14,7
30828,2021-07-12T00:00:00,CENTRAL,22,13,32,36,21,14,8
30829,2021-07-13T00:00:00,CENTRAL,21,13,33,36,20,15,7
30830,2021-07-14T00:00:00,CENTRAL,21,10,32,32,19,11,9
30831,2021-07-15T00:00:00,CENTRAL,18,10,26,28,19,10,9
30832,2021-07-16T00:00:00,CENTRAL,14,9,22,24,17,10,8
30833,2021-07-17T00:00:00,CENTRAL,14,7,25,24,13,10,6
30834,2021-07-18T00:00:00,CENTRAL,14,7,29,24,14,10,7
30835,2021-07-19T00:00:00,CENTRAL,13,7,30,24,13,11,6
30836,2021-07-20T00:00:00,CENTRAL,13,6,24,23,11,10,5
30837,2021-07-21T00:00:00,CENTRAL,12,5,23,21,11,9,6
30838,2021-07-22T00:00:00,CENTRAL,12,4,19,22,10,10,6
30839,2021-07-23T00:00:00,CENTRAL,11,2,18,22,8,11,6
30840,2021-07-24T00:00:00,CENTRAL,10,4,20,21,10,11,6
30841,2021-07-25T00:00:00,CENTRAL,11,5,23,22,10,11,5
30842,2021-07-26T00:00:00,CENTRAL,11,5,24,20,9,9,4
30843,2021-07-27T00:00:00,CENTRAL,12,4,20,22,10,10,6
30844,2021-07-28T00:00:00,CENTRAL,12,5,22,23,10,11,5
30845,2021-07-29T00:00:00,CENTRAL,12,6,17,21,12,9,6
30846,2021-07-30T00:00:00,CENTRAL,11,6,19,18,12,7,6
30847,2021-07-31T00:00:00,CENTRAL,10,5,17,17,10,7,5
30848,2021-08-01T00:00:00,CENTRAL,11,5,18,18,10,7,5
30849,2021-08-02T00:00:00,CENTRAL,9,5,17,16,10,7,5
30850,2021-08-03T00:00:00,CENTRAL,9,5,28,17,10,8,5
30851,2021-08-04T00:00:00,CENTRAL,11,4,31,20,9,9,5
30852,2021-08-05T00:00:00,CENTRAL,11,4,43,20,9,9,5
30853,2021-08-06T00:00:00,CENTRAL,12,5,21,21,10,9,5
30854,2021-08-07T00:00:00,CENTRAL,15,5,29,24,10,9,5
30855,2021-08-08T00:00:00,CENTRAL,15,7,23,23,12,8,5
30856,2021-08-09T00:00:00,CENTRAL,12,6,23,20,11,8,5
30857,2021-08-10T00:00:00,CENTRAL,12,6,26,21,12,9,6
30858,2021-08-11T00:00:00,CENTRAL,13,7,29,22,14,9,7
30859,2021-08-12T00:00:00,CENTRAL,13,9,30,23,17,10,8
30860,2021-08-13T00:00:00,CENTRAL,12,8,35,23,17,11,9
30861,2021-08-14T00:00:00,CENTRAL,14,8,33,24,16,10,8
30862,2021-08-15T00:00:00,CENTRAL,16,6,35,26,10,10,4
30863,2021-08-16T00:00:00,CENTRAL,15,8,34,25,14,10,6
30864,2021-08-17T00:00:00,CENTRAL,15,7,36,26,12,11,5
30865,2021-08-18T00:00:00,CENTRAL,18,8,42,29,15,11,7
30866,2021-08-19T00:00:00,CENTRAL,20,11,49,31,19,11,8
30867,2021-08-20T00:00:00,CENTRAL,18,11,58,26,16,8,5
30868,2021-08-21T00:00:00,CENTRAL,23,12,66,33,18,10,6
30869,2021-08-22T00:00:00,CENTRAL,25,11,79,35,18,10,7
30870,2021-08-23T00:00:00,CENTRAL,31,14,86,42,21,11,7
30871,2021-08-24T00:00:00,CENTRAL,34,15,95,44,23,10,8
30872,2021-08-25T00:00:00,CENTRAL,37,17,95,49,25,12,8
30873,2021-08-26T00:00:00,CENTRAL,31,16,99,42,24,11,8
30874,2021-08-27T00:00:00,CENTRAL,32,14,101,43,21,11,7
30875,2021-08-28T00:00:00,CENTRAL,34,20,96,44,27,10,7
30876,2021-08-29T00:00:00,CENTRAL,34,16,113,44,24,10,8
30877,2021-08-30T00:00:00,CENTRAL,32,17,115,42,23,10,6
30878,2021-08-31T00:00:00,CENTRAL,34,17,103,44,23,10,6
30879,2021-09-01T00:00:00,CENTRAL,39,21,95,47,26,8,5
30880,2021-09-02T00:00:00,CENTRAL,38,24,101,46,29,8,5
30881,2021-09-03T00:00:00,CENTRAL,35,21,96,42,25,7,4
30882,2021-09-04T00:00:00,CENTRAL,33,18,101,40,23,7,5
30883,2021-09-05T00:00:00,CENTRAL,33,18,99,40,23,7,5
30884,2021-09-06T00:00:00,CENTRAL,37,19,102,44,24,7,5
30885,2021-09-07T00:00:00,CENTRAL,41,18,97,48,23,7,5
30886,2021-09-08T00:00:00,CENTRAL,36,15,100,43,20,7,5
30887,2021-09-09T00:00:00,CENTRAL,27,15,94,34,20,7,5
30888,2021-09-10T00:00:00,CENTRAL,29,13,96,37,19,8,6
30889,2021-09-11T00:00:00,CENTRAL,32,13,99,40,19,8,6
30890,2021-09-12T00:00:00,CENTRAL,37,18,98,44,24,7,6
30891,2021-09-13T00:00:00,CENTRAL,39,22,97,46,28,7,6
30892,2021-09-14T00:00:00,CENTRAL,36,24,104,42,30,6,6
30893,2021-09-15T00:00:00,CENTRAL,35,24,96,43,31,8,7
30894,2021-09-16T00:00:00,CENTRAL,33,22,83,41,29,8,7
30895,2021-09-17T00:00:00,CENTRAL,32,22,78,39,29,7,7
30896,2021-09-18T00:00:00,CENTRAL,33,22,82,40,29,7,7
30897,2021-09-19T00:00:00,CENTRAL,31,22,87,38,28,7,6
30898,2021-09-20T00:00:00,CENTRAL,28,23,78,36,30,8,7
30899,2021-09-21T00:00:00,CENTRAL,29,24,82,37,31,8,7
30900,2021-09-22T00:00:00,CENTRAL,33,25,80,40,32,7,7
30901,2021-09-23T00:00:00,CENTRAL,32,24,88,39,31,7,7
30902,2021-09-24T00:00:00,CENTRAL,28,21,81,35,26,7,5
30903,2021-09-25T00:00:00,CENTRAL,28,23,86,36,28,8,5
30904,2021-09-26T00:00:00,CENTRAL,28,21,76,35,26,7,5
30905,2021-09-27T00:00:00,CENTRAL,27,19,68,35,25,8,6
30906,2021-09-28T00:00:00,CENTRAL,29,18,66,37,25,8,7
30907,2021-09-29T00:00:00,CENTRAL,28,18,63,35,24,7,6
30908,2021-09-30T00:00:00,CENTRAL,27,17,61,34,24,7,7
30909,2021-10-01T00:00:00,CENTRAL,26,15,59,33,20,7,5
30910,2021-10-02T00:00:00,CENTRAL,22,12,61,29,17,7,5
30911,2021-10-03T00:00:00,CENTRAL,20,13,63,28,18,8,5
30912,2021-10-04T00:00:00,CENTRAL,23,14,70,29,18,6,4
30913,2021-10-05T00:00:00,CENTRAL,25,16,65,31,21,6,5
30914,2021-10-06T00:00:00,CENTRAL,24,17,67,29,22,5,5
30915,2021-10-07T00:00:00,CENTRAL,24,15,63,30,21,6,6
30916,2021-10-08T00:00:00,CENTRAL,22,13,76,28,18,6,5
30917,2021-10-09T00:00:00,CENTRAL,22,14,59,29,20,7,6
30918,2021-10-10T00:00:00,CENTRAL,24,14,65,32,20,8,6
30919,2021-10-11T00:00:00,CENTRAL,23,14,56,31,21,8,7
30920,2021-10-12T00:00:00,CENTRAL,22,16,63,30,22,8,6
30921,2021-10-13T00:00:00,CENTRAL,25,16,67,33,22,8,6
30922,2021-10-14T00:00:00,CENTRAL,27,17,58,35,23,8,6
30923,2021-10-15T00:00:00,CENTRAL,27,17,61,35,24,8,7
30924,2021-10-16T00:00:00,CENTRAL,28,16,52,37,22,9,6
30925,2021-10-17T00:00:00,CENTRAL,29,18,66,38,25,9,7
30926,2021-10-18T00:00:00,CENTRAL,26,19,63,35,26,9,7
30927,2021-10-19T00:00:00,CENTRAL,29,22,64,38,29,9,7
30928,2021-10-20T00:00:00,CENTRAL,27,19,70,36,27,9,8
30929,2021-10-21T00:00:00,CENTRAL,21,17,68,32,26,11,9
30930,2021-10-22T00:00:00,CENTRAL,20,18,63,30,27,10,9
30931,2021-10-23T00:00:00,CENTRAL,22,18,60,32,27,10,9
30932,2021-10-24T00:00:00,CENTRAL,22,18,55,31,27,9,9
30933,2021-10-25T00:00:00,CENTRAL,20,15,50,30,25,10,10
30934,2021-10-26T00:00:00,CENTRAL,20,15,46,30,24,10,9
30935,2021-10-27T00:00:00,CENTRAL,18,14,45,28,22,10,8
30936,2021-10-28T00:00:00,CENTRAL,20,15,48,30,23,10,8
30937,2021-10-29T00:00:00,CENTRAL,21,13,47,31,19,10,6
30938,2021-10-30T00:00:00,CENTRAL,24,17,50,32,21,8,4
30939,2021-10-31T00:00:00,CENTRAL,25,17,53,33,21,8,4
30940,2021-11-01T00:00:00,CENTRAL,27,18,52,34,22,7,4
30941,2021-11-02T00:00:00,CENTRAL,22,18,49,27,20,5,2
30942,2021-11-03T00:00:00,CENTRAL,24,20,44,28,22,4,2
30943,2021-11-04T00:00:00,CENTRAL,24,20,47,28,22,4,2
30944,2021-11-05T00:00:00,CENTRAL,24,20,42,29,23,5,3
30945,2021-11-06T00:00:00,CENTRAL,20,16,51,25,19,5,3
30946,2021-11-07T00:00:00,CENTRAL,21,15,44,26,18,5,3
30947,2021-11-08T00:00:00,CENTRAL,23,14,45,27,17,4,3
30948,2021-11-09T00:00:00,CENTRAL,22,13,37,26,16,4,3
30949,2021-11-10T00:00:00,CENTRAL,21,13,35,25,16,4,3
30950,2021-11-11T00:00:00,CENTRAL,20,12,37,24,15,4,3
30951,2021-11-12T00:00:00,CENTRAL,23,13,36,27,16,4,3
30952,2021-11-13T00:00:00,CENTRAL,21,12,44,26,15,5,3
30953,2021-11-14T00:00:00,CENTRAL,21,11,46,27,14,6,3
30954,2021-11-15T00:00:00,CENTRAL,21,13,42,27,16,6,3
30955,2021-11-16T00:00:00,CENTRAL,20,13,42,24,16,4,3
30956,2021-11-17T00:00:00,CENTRAL,19,12,52,24,16,5,4
30957,2021-11-18T00:00:00,CENTRAL,19,8,56,25,11,6,3
30958,2021-11-19T00:00:00,CENTRAL,19,8,50,25,12,6,4
30959,2021-11-20T00:00:00,CENTRAL,20,7,53,26,11,6,4
30960,2021-11-21T00:00:00,CENTRAL,17,4,58,24,8,7,4
30961,2021-11-22T00:00:00,CENTRAL,14,2,52,21,6,7,4
30962,2021-11-23T00:00:00,CENTRAL,13,4,47,19,7,6,3
30963,2021-11-24T00:00:00,CENTRAL,14,5,41,20,8,6,3
30964,2021-11-25T00:00:00,CENTRAL,17,7,36,22,10,5,3
30965,2021-11-26T00:00:00,CENTRAL,15,7,38,20,10,5,3
30966,2021-11-27T00:00:00,CENTRAL,16,8,48,20,11,4,3
30967,2021-11-28T00:00:00,CENTRAL,16,7,50,20,10,4,3
30968,2021-11-29T00:00:00,CENTRAL,15,7,53,19,10,4,3
30969,2021-11-30T00:00:00,CENTRAL,17,5,47,21,8,4,3
30970,2021-12-01T00:00:00,CENTRAL,17,8,52,21,11,4,3
30971,2021-12-02T00:00:00,CENTRAL,19,9,58,23,12,4,3
30972,2021-12-03T00:00:00,CENTRAL,18,10,53,21,12,3,2
30973,2021-12-04T00:00:00,CENTRAL,22,11,70,25,13,3,2
30974,2021-12-05T00:00:00,CENTRAL,21,11,79,23,12,2,1
30975,2021-12-06T00:00:00,CENTRAL,21,10,74,23,11,2,1
30976,2021-12-07T00:00:00,CENTRAL,21,11,60,22,12,1,1
30977,2021-12-08T00:00:00,CENTRAL,19,10,57,21,11,2,1
30978,2021-12-09T00:00:00,CENTRAL,18,7,64,21,8,3,1
30979,2021-12-10T00:00:00,CENTRAL,16,7,59,18,8,2,1
30980,2021-12-11T00:00:00,CENTRAL,18,8,69,20,9,2,1
30981,2021-12-12T00:00:00,CENTRAL,18,8,76,20,9,2,1
30982,2021-12-13T00:00:00,CENTRAL,18,10,51,20,10,2,0
30983,2021-12-14T00:00:00,CENTRAL,16,11,60,18,12,2,1
30984,2021-12-15T00:00:00,CENTRAL,19,11,60,21,12,2,1
30985,2021-12-16T00:00:00,CENTRAL,16,11,46,18,12,2,1
30986,2021-12-17T00:00:00,CENTRAL,16,10,50,18,11,2,1
30987,2021-12-18T00:00:00,CENTRAL,17,11,56,20,12,3,1
30988,2021-12-19T00:00:00,CENTRAL,18,11,72,21,12,3,1
30989,2021-12-20T00:00:00,CENTRAL,17,10,67,20,11,3,1
30990,2021-12-21T00:00:00,CENTRAL,21,13,76,25,14,4,1
30991,2021-12-22T00:00:00,CENTRAL,19,11,101,22,12,3,1
30992,2021-12-23T00:00:00,CENTRAL,22,10,99,24,11,2,1
30993,2021-12-24T00:00:00,CENTRAL,23,9,95,25,10,2,1
30994,2021-12-25T00:00:00,CENTRAL,25,8,106,27,9,2,1
30995,2021-12-26T00:00:00,CENTRAL,27,10,120,30,12,3,2
30996,2021-12-27T00:00:00,CENTRAL,25,11,171,28,13,3,2
30997,2021-12-28T00:00:00,CENTRAL,25,10,182,29,12,4,2
30998,2021-12-29T00:00:00,CENTRAL,27,12,267,30,15,3,3
30999,2021-12-30T00:00:00,CENTRAL,30,12,314,33,15,3,3
31000,2021-12-31T00:00:00,CENTRAL,35,15,356,39,18,4,3
31001,2022-01-01T00:00:00,CENTRAL,34,14,430,37,17,3,3
31002,2022-01-02T00:00:00,CENTRAL,44,21,487,47,24,3,3
31003,2022-01-03T00:00:00,CENTRAL,52,24,554,55,27,3,3
31004,2022-01-04T00:00:00,CENTRAL,58,29,534,61,31,3,2
31005,2022-01-05T00:00:00,CENTRAL,66,33,619,69,35,3,2
31006,2022-01-06T00:00:00,CENTRAL,70,37,671,73,39,3,2
31007,2022-01-07T00:00:00,CENTRAL,78,41,721,82,43,4,2
31008,2022-01-08T00:00:00,CENTRAL,84,42,786,88,44,4,2
31009,2022-01-09T00:00:00,CENTRAL,87,40,828,91,42,4,2
31010,2022-01-10T00:00:00,CENTRAL,90,44,865,93,46,3,2
31011,2022-01-11T00:00:00,CENTRAL,106,55,867,109,58,3,3
31012,2022-01-12T00:00:00,CENTRAL,100,53,895,105,56,5,3
31013,2022-01-13T00:00:00,CENTRAL,96,51,914,99,54,3,3
31014,2022-01-14T00:00:00,CENTRAL,104,56,895,108,59,4,3
31015,2022-01-15T00:00:00,CENTRAL,115,61,927,119,64,4,3
31016,2022-01-16T00:00:00,CENTRAL,114,62,921,118,65,4,3
31017,2022-01-17T00:00:00,CENTRAL,119,54,872,123,55,4,1
31018,2022-01-18T00:00:00,CENTRAL,118,62,936,122,65,4,3
31019,2022-01-19T00:00:00,CENTRAL,115,62,964,118,65,3,3
31020,2022-01-20T00:00:00,CENTRAL,118,65,892,121,67,3,2
31021,2022-01-21T00:00:00,CENTRAL,116,64,851,121,65,5,1
31022,2022-01-22T00:00:00,CENTRAL,115,67,876,120,69,5,2
31023,2022-01-23T00:00:00,CENTRAL,114,67,884,120,70,6,3
31024,2022-01-24T00:00:00,CENTRAL,114,65,845,122,70,8,5
31025,2022-01-25T00:00:00,CENTRAL,109,54,788,117,58,8,4
31026,2022-01-26T00:00:00,CENTRAL,108,59,720,115,70,7,11
31027,2022-01-27T00:00:00,CENTRAL,103,66,663,109,69,6,3
31028,2022-01-28T00:00:00,CENTRAL,109,68,605,116,73,7,5
31029,2022-01-29T00:00:00,CENTRAL,107,75,617,114,77,7,2
31030,2022-01-30T00:00:00,CENTRAL,107,72,624,113,73,6,1
31031,2022-01-31T00:00:00,CENTRAL,105,69,570,109,70,4,1
31032,2022-02-01T00:00:00,CENTRAL,99,67,524,103,69,4,2
31033,2022-02-02T00:00:00,CENTRAL,95,69,488,100,71,5,2
31034,2022-02-03T00:00:00,CENTRAL,87,54,432,92,57,5,3
31035,2022-02-04T00:00:00,CENTRAL,86,60,451,91,63,5,3
31036,2022-02-05T00:00:00,CENTRAL,85,55,435,91,57,6,2
31037,2022-02-06T00:00:00,CENTRAL,86,57,423,92,59,6,2
31038,2022-02-07T00:00:00,CENTRAL,84,57,365,91,60,7,3
31039,2022-02-08T00:00:00,CENTRAL,79,54,331,87,58,8,4
31040,2022-02-09T00:00:00,CENTRAL,81,58,288,89,63,8,5
31041,2022-02-10T00:00:00,CENTRAL,81,56,279,91,63,10,7
31042,2022-02-11T00:00:00,CENTRAL,76,56,258,84,64,8,8
31043,2022-02-12T00:00:00,CENTRAL,74,49,246,81,54,7,5
31044,2022-02-13T00:00:00,CENTRAL,77,52,250,85,58,8,6
31045,2022-02-14T00:00:00,CENTRAL,77,50,223,86,55,9,5
31046,2022-02-15T00:00:00,CENTRAL,71,47,206,80,53,9,6
31047,2022-02-16T00:00:00,CENTRAL,70,47,193,78,51,8,4
31048,2022-02-17T00:00:00,CENTRAL,73,47,188,79,49,6,2
31049,2022-02-18T00:00:00,CENTRAL,64,43,170,71,45,7,2
31050,2022-02-19T00:00:00,CENTRAL,62,43,178,69,46,7,3
31051,2022-02-20T00:00:00,CENTRAL,61,44,175,69,47,8,3
31052,2022-02-21T00:00:00,CENTRAL,61,45,179,69,49,8,4
31053,2022-02-22T00:00:00,CENTRAL,60,43,179,68,49,8,6
31054,2022-02-23T00:00:00,CENTRAL,54,40,165,63,45,9,5
31055,2022-02-24T00:00:00,CENTRAL,53,36,152,62,41,9,5
31056,2022-02-25T00:00:00,CENTRAL,50,34,130,58,37,8,3
31057,2022-02-26T00:00:00,CENTRAL,53,36,136,59,39,6,3
31058,2022-02-27T00:00:00,CENTRAL,53,30,139,59,33,6,3
31059,2022-02-28T00:00:00,CENTRAL,53,29,142,58,30,5,1
31060,2022-03-01T00:00:00,CENTRAL,56,29,141,61,31,5,2
31061,2022-03-02T00:00:00,CENTRAL,51,25,137,56,27,5,2
31062,2022-03-03T00:00:00,CENTRAL,49,26,140,56,30,7,4
31063,2022-03-04T00:00:00,CENTRAL,48,26,138,56,30,8,4
31064,2022-03-05T00:00:00,CENTRAL,50,20,142,57,25,7,5
31065,2022-03-06T00:00:00,CENTRAL,50,22,148,57,26,7,4
31066,2022-03-07T00:00:00,CENTRAL,48,24,152,55,28,7,4
31067,2022-03-08T00:00:00,CENTRAL,45,23,133,52,27,7,4
31068,2022-03-09T00:00:00,CENTRAL,41,24,118,50,28,9,4
31069,2022-03-10T00:00:00,CENTRAL,38,24,116,49,28,11,4
31070,2022-03-11T00:00:00,CENTRAL,36,21,111,47,25,11,4
31071,2022-03-12T00:00:00,CENTRAL,37,20,106,48,25,11,5
31072,2022-03-13T00:00:00,CENTRAL,34,14,89,45,18,11,4
31073,2022-03-14T00:00:00,CENTRAL,35,17,87,46,21,11,4
31074,2022-03-15T00:00:00,CENTRAL,32,14,96,42,18,10,4
31075,2022-03-16T00:00:00,CENTRAL,31,15,86,41,18,10,3
31076,2022-03-17T00:00:00,CENTRAL,27,16,93,38,19,11,3
31077,2022-03-18T00:00:00,CENTRAL,26,14,92,35,17,9,3
31078,2022-03-19T00:00:00,CENTRAL,25,16,103,34,20,9,4
31079,2022-03-20T00:00:00,CENTRAL,26,16,111,34,20,8,4
31080,2022-03-21T00:00:00,CENTRAL,25,14,116,33,18,8,4
31081,2022-03-22T00:00:00,CENTRAL,25,15,125,33,18,8,3
31082,2022-03-23T00:00:00,CENTRAL,24,14,128,32,17,8,3
31083,2022-03-24T00:00:00,CENTRAL,23,14,124,31,17,8,3
31084,2022-03-25T00:00:00,CENTRAL,21,14,122,30,18,9,4
31085,2022-03-26T00:00:00,CENTRAL,20,13,137,29,17,9,4
31086,2022-03-27T00:00:00,CENTRAL,21,11,145,30,13,9,2
31087,2022-03-28T00:00:00,CENTRAL,22,11,154,31,15,9,4
31088,2022-03-29T00:00:00,CENTRAL,24,14,159,33,18,9,4
31089,2022-03-30T00:00:00,CENTRAL,19,12,148,28,16,9,4
31090,2022-03-31T00:00:00,CENTRAL,16,12,172,26,16,10,4
31091,2022-04-01T00:00:00,CENTRAL,20,12,185,30,17,10,5
31092,2022-04-02T00:00:00,CENTRAL,21,10,200,31,14,10,4
31093,2022-04-03T00:00:00,CENTRAL,18,6,221,28,9,10,3
31094,2022-04-04T00:00:00,CENTRAL,18,10,216,27,12,9,2
31095,2022-04-05T00:00:00,CENTRAL,19,11,197,28,15,9,4
31096,2022-04-06T00:00:00,CENTRAL,16,9,223,24,12,8,3
31097,2022-04-07T00:00:00,CENTRAL,17,9,246,24,12,7,3
31098,2022-04-08T00:00:00,CENTRAL,21,12,224,28,15,7,3
31099,2022-04-09T00:00:00,CENTRAL,22,12,250,29,16,7,4
31100,2022-04-10T00:00:00,CENTRAL,24,12,278,31,15,7,3
31101,2022-04-11T00:00:00,CENTRAL,25,13,250,32,16,7,3
31102,2022-04-12T00:00:00,CENTRAL,23,12,262,29,15,6,3
31103,2022-04-13T00:00:00,CENTRAL,20,12,263,26,15,6,3
31104,2022-04-14T00:00:00,CENTRAL,20,9,269,26,12,6,3
31105,2022-04-15T00:00:00,CENTRAL,18,10,268,24,12,6,2
31106,2022-04-16T00:00:00,CENTRAL,21,12,261,26,14,5,2
31107,2022-04-17T00:00:00,CENTRAL,23,15,257,29,18,6,3
31108,2022-04-18T00:00:00,CENTRAL,23,13,270,28,16,5,3
31109,2022-04-19T00:00:00,CENTRAL,22,15,305,27,19,5,4
31110,2022-04-20T00:00:00,CENTRAL,21,15,308,26,19,5,4
31111,2022-04-21T00:00:00,CENTRAL,25,14,311,30,18,5,4
31112,2022-04-22T00:00:00,CENTRAL,28,12,271,32,15,4,3
